ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Source,Source_comment
21014-esse-ser-passive,spanish,La puerta fue abierta,La	puerta	fue	abierta,the	door	be.PST.3SG	open.PST.PTCP.F.SG,The door was opened,,,,,Cennamo (personal communication)
21015-quedar-quedar-passive,spanish,El coche quedó pintado.,El	coche	quedó	pintado.,the	car	remain.PST.3SG	paint.PST.PTCP.M.SG,The car was painted,,,,,Cennamo (personal communication)
21016-lagente-lagente-indefinite,spanish,a la gente le gusta cantar,a	la	gente	le	gusta	cantar,to	the	people	3SG.DAT	like.PRS.IND.3SG	sing.INF,People like to sing,,,,,Cennamo (personal communication)
21017-ira-ira-future,spanish,Voy a comprar pan.,Voy	a	comprar	pan.,go.PRS.IND.1SG	to	buy.INF	bread,I am going to buy bread,,,,,Cennamo (personal communication)
21018-acabarde-acabarde-pastnear,spanish,El acaba de salir de prison,El	acaba	de	salir	de	prison,he	finish.PRS.IND.3SG	of	go-out.INF	of	prison,He has just got out of jail,,,,,Cennamo (personal communication)
21019-haber-haber-perfectaspect,spanish,Esta semana he comprado pan.,Esta	semana	he	comprado	pan.,this	week	have.PRS.IND.1SG	buy.PST.PTCP.M.SG	bread,This week I bought bread,,,,,Cennamo (personal communication)
21020-estar-estar-progressive,spanish,Están siendo tontos,Están	siendo	tontos,stay.PRS.IND.3PL	be.GER	silly.M.PL,they are being silly.,,,,bisang_4_2020[196],
21021-andar-andar-progressive,spanish,Anda buscando sus llaves.,Anda	buscando	sus	llaves.,walk.PRS.IND.3SG	look-for.GER	the	keys,He is looking for his keys,,,,,Cennamo (personal communication)
21022-haber-haber-enecessity,spanish,Creo que han de ser verderadas,Creo	que	han	de	ser	verderadas,think.IND.PRS.IND.1SG	that	have.IND.PRS.3PL	to	be.INF.	real.F.PL,I think they must be real,,,,bisang_4_2020[203],
21023-deber-deber-enecessity,spanish,Debe ser Pedro en la puerta.,Debe	ser	Pedro	en	la	puerta.,must.PRS.IND.3SG	be.INF	Peter	at	the	door,It must be Peter at the door,,,,,Cennamo (personal communication)
21024-qui-que-relativizer,spanish,La mujer que trabajaba conmigo,La	mujer	que	trabajaba	conmigo,the	woman	who	work.PST.3SG	with_me,the woman who used to work with me.,,,,,Cennamo (personal communication)
21025-que-que-complementizer,spanish,Él dijo que,Él	dijo	que,he	say.PST.IND.3SG	that,He said that,,,,,Cennamo (personal communication)
21028-hacer-hacer-causative,spanish,Juan hizo a su mujer traer un regalo,Juan	hizo	a	su	mujer	traer	un	regalo,John	make.PST.IND.3SG	OBJ	his	wife	bring.INF	a	PRESENT,"John had his wife bring a gift/John made someone bring a present to his
John had his wife bring a gift/John made someone bring a present to his wife.",,,,bisang_4_2020[224],
21031-venire-venir-durative,spanish,Lo vengo diciendo desde el verano pasado,Lo	vengo	diciendo	desde	el	verano	pasado,it.ACC	come.PRS.1SG	say.GER	since	the	year	last,… I have been saying (lit. come saying) it since last summer,,,,,Cennamo (personal communication)
21033-facere-hacer-causative,spanish,María la hizo llorar,María	la	hizo	llorar,Mary	she.ACC	make.PST.3SG	cry.INF,Mary made her cry,,,,,Cennamo (personal communication)
21037-ir-ir-durative,spanish,Iba llegando gente a todas horas,Iba	llegando	gente	a	todas	horas,go.IMPF.IND.3SG	arrive.GER	people	at	all	hours,People were arriving all the time,,,,bertinetto2016tense,
21043-unumam-unumam-indefinitearticle,spanish,Un amigo/una minyona,Un	amigo/una	minyona,a.M	friend/a.F	maid,A friend/a maid,,,,,Cennamo (personal communication)
21046-sequi-seguir-durative,spanish,Juan siguió insistiendo para convencer a la chica,Juan	siguió	insistiendo	para	convencer	a	la	chica,John	follow.PST.3SG	insist.GER	for	convince.GER	OBJ	the	girl,John kept insisting in order to convince the girl,,,,,Cennamo (personal communication)
10001-da-a-definite,sranan,Den ten disi a son e faya.,Den	ten	disi	a	son	e	faya.,the.PL	time	DEM	DET	sun	IPFV	hot,These days the sun is hot.,,,,,Michaelis & Haspelmath (personal communication)
10003-one-wan-indefinite,sranan,wan tori fu Anansi,wan	tori	fu	Anansi,INDF	story	of	Anansi,a story about Anansi,,,,,Michaelis & Haspelmath (personal communication)
10038-taki-taki-complementizer,sranan,Yu denki taki na ala sma o gi bun sani.,Yu	denki	taki	na	ala	sma	o	gi	bun	sani.,you	think	that	COP	every	person	will	give	good	thing,You think that everyone will give good (spirits).,,,,,Michaelis & Haspelmath (personal communication)
10039-tapu-tapu-upspatial,sranan,A buku de a tafra tapu.,A	buku	de	a	tafra	tapu.,DEF	book	be.at	LOC	table	top,The book is on the table.,,,,,Michaelis & Haspelmath (personal communication)
10013-para-pa-patientcase,srilankaportugese,eev vosa kuɲaadu-pa kada ɔɔra ki-lembraa,eev	vosa	kuɲaadu-pa	kada	ɔɔra	ki-lembraa,1SG	2SG.GEN	brother.in.law-ACC	every	time	HAB-think.of,I often think of your brother-in-law.,,,,bisang_27_2020[1113],
11011-pi-pi-ordinalnumeral,tabasaran,šubur-pi,šubur-pi,three-ORD,third,,,,bisang_6_2020[320],
11043---perfective,tabasaran,ʁ-ap'-nu,ʁ-ap'-nu,PF-see-AOR,did,,,,bisang_6_2020[337],
11048-uvuz-vuz-agreement,tabasaran,uzu dumu uvu-z tuv-na-za-vuz,uzu	dumu	uvu-z	tuv-na-za-vuz,I.ERG	that.ABS	you-DAT	give-PRF-1SG:A-2SG:DAT,I will sell it to you.,,,,bisang_6_2020[340],
11051-kuri-kuri-complementizer,tabasaran,bilet ʁada‹b›ʁ-uz k'u-ri žibdiʔ χil,bilet	ʁada‹b›ʁ-uz	k'u-ri	žibdiʔ	χil,ticket.ABS	<N>take-INF	say.IPF-CVB	pocket-IN	hand.ABS,He put his hand in his pocket to take off the ticket.,,,,bisang_6_2020[343],
24001-bua-bua-classifier,tajio,so-bua te=motor,so-bua	te=motor,one-CLF.piece	ART=motorbike,one motorbike,,,,bisang_25_2020[1047],
24004-ompo-po-incompletive,tajio,siia nonggabu=po / ompo,siia	nonggabu=po	/	ompo,3S	AV.RLS:cook=ICPL	/	still,He is still cooking.,,,,bisang_25_2020[1060],
24007-too-to-relativizer,tajio,te=vevine to=nong-oli te=bau si=ina='u,te=vevine	to=nong-oli	te=bau	si=ina='u,ART=woman	REL=AV.RLS-buy	ART=fish	HON=mother=1SG.GEN,The woman who bought fish is my mother.,,,,mayani_grammar_2013[81],
23004-haca-ca-apossessive,talyshi,ča-man,ča-man,ABL-I,from me,,,,bisang_10_2020[468],
23025-iyawa-ho-complementizer,tatjewish,e=čum=yu xuš bi=yo-v=ho,e=čum=yu	xuš	bi=yo-v=ho,LOC=eye=PC3SG	WELL	SBJV=come-3SG=NOM,(something that) pleased him,,,,bisang_10_2020[489],
23030-agata-omor-passive,tatjewish,küšd-e omor-e,küšd-e	omor-e,kill.PST-PRF	come.PST-PRF,(they) were killed,,,,bisang_10_2020[488],
23015-bavpstanum-bavpstanum-present,tatmuslim,ba-bāftan=üm,ba-bāftan=üm,IPFV-weave.INF=COP1SG,I weave / am weaving,,,,bisang_10_2020[480],
23052-bil-bil-hortative,tatmuslim,b-il käläħ boš-ɨ,b-il	käläħ	boš-ɨ,IMP-leave:2SG	big	SBJV:be-3SG,Let him grow up,,,,suleymanov2020grammar,
10035-jugar-huga-reciprocalpronoun,ternatechabacano,Ta hugá keré lótro dos.,Ta	hugá	keré	lótro	dos.,IPFV	play.RECP	love	3PL	two,The two of them love each other.,,,,bisang_27_2020[1115],
26001-thy-thy-allative,thai,wan-níi phǒm yàak-cà khǐan còtmǎay thy̌ŋ phŷan phǒm.,wan-níi	phǒm	yàak-cà	khǐan	còtmǎay	thy̌ŋ	phŷan	phǒm.,day-this	1.SG	want	write	letter	to	friend	1.SG,"Today, I want to write a letter to my friend.",,,,,Bisang (personal communication)
26002-thy-thy-untilcaseconjunction,thai,khǎw tham-ráay phûubaŋkhápbanchaa thy̌ŋ-kàp tɔ̂ŋ khâw rooŋ-phayaabaan.,khǎw	tham-ráay	phûubaŋkhápbanchaa	thy̌ŋ-kàp	tɔ̂ŋ	khâw	rooŋ-phayaabaan.,3.SG	do-harm	superior.officer	until	must	enter	hospital,He attacked a superior officer until (to the extent that) he had to go to the hospital.,,,,,Bisang (personal communication)
26003-thy-thy-concessiveconjunction,thai,"thy̌ŋ khǎw pen nákmuay, chán mây klua khǎw.","thy̌ŋ	khǎw	pen	nákmuay,	chán	mây	klua	khǎw.",even.though	3.SG	be	boxer	1.SG	ŋɛG	be.afraid	3.SG,"Even though he is a boxer, I am not afraid of him.",,,,20495,
26004-la-la-after,thai,mŷarày chǎn càʔ dâyráp ŋǝn-khyyn lǎŋ-càak-thîi khyyn sǐnkháa pay lɛ́ɛw.,mŷarày	chǎn	càʔ	dâyráp	ŋǝn-khyyn	lǎŋ-càak-thîi	khyyn	sǐnkháa	pay	lɛ́ɛw.,when	1.SG	FUT	receive	money-return	after	return	product	go	PFV,When will I receive refunding after I returned the product?,,,,,Bisang (personal communication)
26005-la-la-behind,thai,kháw tham-ŋaan-yùu lǎŋ bâan,kháw	tham-ŋaan-yùu	lǎŋ	bâan,3.SG	work-CONT	behind	house,He works behind the house.,,,,,Bisang (personal communication)
26006-la-la-beforetemporal,thai,láa-lǎŋ,láa-lǎŋ,lag-behind,"to lag behind, be behind (in time or space), to be backward",,,,,Bisang (personal communication)
26007-la-la-classifier,thai,khǎw mii bâan sǎam lǎŋ,khǎw	mii	bâan	sǎam	lǎŋ,3.SG	have	house	three	CL,He has three houses.,,,,,Bisang (personal communication)
26008-luuk-luuk-classifier,thai,maphráaw hâa lûuk,maphráaw	hâa	lûuk,coconut	five	CL,five coconuts,,,,,Bisang (personal communication)
26009-maa-maa-consecutiveconjunction,thai,tɔ́ɔ-maa khǎw kɔ̂ plìan,tɔ́ɔ-maa	khǎw	kɔ̂	plìan,and.then	3.SG	thus	change,Afterwards he changed his mind.,,,,haas_thai-english_1964[188],
26010-maa-maa-venitive,thai,khǎw dyŋ phûu-bàatcèp ʔɔ́ɔk maa.,khǎw	dyŋ	phûu-bàatcèp	ʔɔ́ɔk	maa.,3.SG	pull	person-wounded	move.out	come,He pulled the wounded out [towards speaker/center of interest]'.,,,,,Bisang (personal communication)
26011-maa-maa-allative,thai,kháw Ɂaw phǒnlama̒ay maa talàat,kháw	Ɂaw	phǒnlama̒ay	maa	talàat,3.SG	take	fruit	come.to	market,He takes fruits to the market.,,,,,Bisang (personal communication)
26012-maa-maa-temporalmarker,thai,mŷawaanníi lyym sýy maa.,mŷawaanníi	lyym	sýy	maa.,yesterday	forget	buy	come,"Yesterday, I forgot to buy [it] (with the meaning that this event has its effect to the moment of speech — it “comes” to the moment of speech).",,,,scovel_grammar_1970[185],
26013-pen-pen-functional,thai,khǎw thamŋaan pen nákwítthayaasàat.,khǎw	thamŋaan	pen	nákwítthayaasàat.,3.SG	work	as	scientist,He works as a scientist.,,,,,Bisang (personal communication)
26014-pen-pen-pipossibility,thai,kháw wâaynaam (mây) pen,kháw	wâaynaam	(mây)	pen,he	swim	(NEG)	can,He can/cannot swim [he has not learned it],,,,,Bisang (personal communication)
26015-nan-nan-definite,thai,"miichaay kɛ̀ɛ khon nỳŋ ʔaasǎy-yùu nay krathɔ̂ɔm kàw, wan nỳŋ mii yǐŋ sǎaw sǔay khon nỳŋ maayîam chaay kɛ̀ɛ khon nán thîi bâan.","miichaay	kɛ̀ɛ	khon	nỳŋ	ʔaasǎy-yùu	nay	krathɔ̂ɔm	kàw,	wan	nỳŋ	mii	yǐŋ	sǎaw	sǔay	khon	nỳŋ	maayîam	chaay	kɛ̀ɛ	khon	nán	thîi	bâan.",there.is	male	old	CL	one	live	in	shack	day	one	there.is	young	beautiful	CL	one	come	visit	male	old	CL	DɛF	in	house,"There was a man who lived in an old shack. one day, a beautiful young women came to visit this/the old man at home.",,,,73755,
26016-tham-tham-causative,thai,khǎw tham dèk tòkcay.,khǎw	tham	dèk	tòkcay.,3.SG	make	child	get.frightened,He frightens the child.,,,,,Bisang (personal communication)
26017-set-set-completive,thai,khǎw rian sèt lɛ́ɛw.,khǎw	rian	sèt	lɛ́ɛw.,3.SG	learn/study	finish	PFV,He finished learning/studying [for the time being; e.g. He has finished his home work for today].,,,,,Bisang (personal communication)
26018-lw-l-sand,thai,Khun ʔaw thúkyàaŋ pay càak phǒm lɛ́ tèʔ phǒm thíŋ.,Khun	ʔaw	thúkyàaŋ	pay	càak	phǒm	lɛ́	tèʔ	phǒm	thíŋ.,2.SG	take	everything	go	from	1.SG	and	kick	1.SG	throw.away,You took everything from me and kicked me out.,,,,,Bisang (personal communication)
26019-taam-taam-accordcaseconjunction,thai,khǎw tɛ̀ɛŋtua taam fɛɛchân.,khǎw	tɛ̀ɛŋtua	taam	fɛɛchân.,3.SG	dress	according	fashion,He dresses according to fashion.,,,,,Bisang (personal communication)
26020-taam-taam-pathspatialcase,thai,kháw dǝǝn pai taam thanǒN,kháw	dǝǝn	pai	taam	thanǒN,he	walk	go	along	street,he walks along the street.,,,,,Bisang (personal communication)
26021-daj-daj-pipossibility,thai,khon-ŋôobàtsóp thamŋaan mây dây dii.,khon-ŋôobàtsóp	thamŋaan	mây	dây	dii.,Person-stupid	work	NEG	can	well,An idiot cannot/is not able to do good work.,,,,upakit_lak_1955[202],
26023-daj-daj-past,thai,khǎw dây phûut kàp phǒm thy̌ŋ ŋaan-khónkhwáa,khǎw	dây	phûut	kàp	phǒm	thy̌ŋ	ŋaan-khónkhwáa,3.SG	PST	talk	with	1.SG	about	work-research,He talked to me about his research work.,,,,,Bisang (personal communication)
26024-daj-daj-dpossibility,thai,wan-níi phǒm pay duu nǎŋ dây mǎy?,wan-níi	phǒm	pay	duu	nǎŋ	dây	mǎy?,day-this	1.SG	go	see	movie	can	Q,Can I go to the cinema today? (context: A child asks if s/he can see a movie.),,,,,Bisang (personal communication)
26025-daj-daj-epossibility,thai,thamay khǎw cyŋ pen khŷn maa dây naymŷa khǎw dây taay pay sìp-sɔ̌ɔŋ chûamooŋ lɛ́ɛw.,thamay	khǎw	cyŋ	pen	khŷn	maa	dây	naymŷa	khǎw	dây	taay	pay	sìp-sɔ̌ɔŋ	chûamooŋ	lɛ́ɛw.,how	3SG	then	alive	move.up	come	can	while	3SG	PST	day	go	ten-two	hour	PFV,How is it possible that he became alive again when he died 12 hours ago?,,,,20495,
26026-daj-daj-succeed,thai,wan-níi khun phûut kàp ʔaacaanyày dây mǎy?,wan-níi	khun	phûut	kàp	ʔaacaanyày	dây	mǎy?,day-this	2.SG	speak	with	principal	can	Q,Did you manage to talk to the principal today? (Were you successful in talking to the principal today?),,,,,Bisang (personal communication)
26027-haj-haj-benefactive,thai,ŋuan sák phâa  hây lûuk samǝ̌ǝ.,ŋuan	sák	phâa	hây	lûuk	samǝ̌ǝ.,ŋuan	wash	clothes	for	child	always,ŋuan always washes clothes for her kid. [The kids are too young to do it themselves],,,,rangkupan_syntax_2007[197],
26028-haj-haj-causative,thai,Sudaa hây nɔ́ɔŋchaay chûay tuaʔeeŋ.,Sudaa	hây	nɔ́ɔŋchaay	chûay	tuaʔeeŋ.,Sudaa	give	younger.brother	help	SELF,Sudaa has/lets her younger brother help her.,,,,,Bisang (personal communication)
26029-haj-haj-recipientcase,thai,khǎw sòŋ còtmǎay hây phŷan.,khǎw	sòŋ	còtmǎay	hây	phŷan.,3.SG	send	letter	to	friend,He sends a letter to [his] friend.,,,,,Bisang (personal communication)
26030-haj-haj-purposeconjunction,thai,ŋuan khàyàw tóʔ rɛɛŋrɛɛŋ hây kɛ̂ɛw klîŋ pay-maa.,ŋuan	khàyàw	tóʔ	rɛɛŋrɛɛŋ	hây	kɛ̂ɛw	klîŋ	pay-maa.,ŋuan	shake	table	quite.hard	PURP	glass	roll	go-come,ŋuan shook the table hard in order for the glass to keep rolling.,,,,rangkupan_syntax_2007[225],
26031-haj-haj-mannerconjunction,thai,ŋuan nâacàʔ phûut kàp phûuyày hây man sùʔphâap nɔ́y.,ŋuan	nâacàʔ	phûut	kàp	phûuyày	hây	man	sùʔphâap	nɔ́y.,ŋuan	should	speak	with	adults	MANN.	it	polite	FP,ŋuan should speak with adults in such a way that it sounds polite.,,,,rangkupan_syntax_2007[228],
26032-haj-haj-complementizer,thai,khǎw yàak hây chǎn pay ŋaanlíaŋ kàp khǎw ly̌akǝǝn.,khǎw	yàak	hây	chǎn	pay	ŋaanlíaŋ	kàp	khǎw	ly̌akǝǝn.,3.SG	want	that	1.SG	go	party	with	3.SG	excessively,He wants badly that I go to the party with him.,,,,rangkupan_syntax_2007[221],
26033-paj-paj-andative,thai,kɔ̂ɔnhǐn tòk loŋ pay nay náam sǐa.,kɔ̂ɔnhǐn	tòk	loŋ	pay	nay	náam	sǐa.,stone	fall	move.down	go	in	water	disappear,The stone fell down into the water and disappeared.,,,,noss_thai_1964[188],
26034-paj-paj-allative,thai,thi̒ŋ còtmǎay pay tuu-praysanii,thi̒ŋ	còtmǎay	pay	tuu-praysanii,throw	letter	go	box-mail,throw a letter into the mail box,,,,,Bisang (personal communication)
26035-tua-tua-classifier,thai,mǎa sǎam tua,mǎa	sǎam	tua,dog	three	CL,three dogs,,,,,Bisang (personal communication)
26036-k-k-allative,thai,khǎw hàap náam ʔɔ́ɔk pay naa.,khǎw	hàap	náam	ʔɔ́ɔk	pay	naa.,3.SG	carry.at.both.ends.of.a.pole	water	out	go	field,He carried water out to the field.,,,,,Bisang (personal communication)
26037-caak-caak-ablativespatial,thai,khǎw ʔaw máay ʔɔ́ɔk càak pàa.,khǎw	ʔaw	máay	ʔɔ́ɔk	càak	pàa.,3.SG	take	wood	go.out	from	forest,He takes wood out from the forest.,,,,,Bisang (personal communication)
26038-yuu-yuu-progressive,thai,khǎw ʔàan nǎŋsy̌y yùu.,khǎw	ʔàan	nǎŋsy̌y	yùu.,3.SG	read	book	CONT,He is reading a book.,,,,KullavanijayaBisang2003,
26039-khon-khon-classifier,thai,nákrian sìi khon,nákrian	sìi	khon,student	four	CL,four students,,,,,Bisang (personal communication)
26040-ny-ny-indefinite,thai,mii chaay kɛ̀ɛ khon nỳŋ nâŋ tòk-plaa.,mii	chaay	kɛ̀ɛ	khon	nỳŋ	nâŋ	tòk-plaa.,there.is	male	old	CL	one	sit	catch-fish,"There was an old man, who was sitting and fishing.",,,,iwasaki_reference_2005[364],
26041-waa-waa-quotative,thai,khǎw sǎŋkèet hěn wâa  pratuu yaŋ mây pìt.,khǎw	sǎŋkèet	hěn	wâa	pratuu	yaŋ	mây	pìt.,3.SG	notice	see	COMPL	door	still	NEG	closed,He noticed that the door was not yet closed.,,,,,Bisang (personal communication)
26042-khaa-kha-locative,thai,khǎw yùu khâaŋ-lǎŋ pratuu.,khǎw	yùu	khâaŋ-lǎŋ	pratuu.,3.SG	be.at	side-back	door,He is behind the door.,,,,,Bisang (personal communication)
26043-khaa-khakhaa-sidecase,thai,Khun maa nâŋ khâŋ-khâaŋ phǒm thamay nîa?,Khun	maa	nâŋ	khâŋ-khâaŋ	phǒm	thamay	nîa?,2.SG	come	sit	side-side	1.SG	why	PART,Why are you sitting next to me?,,,,,Bisang (personal communication)
26044-aw-aw-instrumental,thai,phǒm ʔaw mîit khâa khǎw.,phǒm	ʔaw	mîit	khâa	khǎw.,1.SG	take	knife	kill	3.SG,I kill him with a knife.,,,,,Bisang (personal communication)
26045-kh-kh-apossessive,thai,bâan (khɔ̌ɔŋ) phîichaay,bâan	(khɔ̌ɔŋ)	phîichaay,house	POSS	elder.brother,the house of [my] elder brother,,,,,Bisang (personal communication)
10006-all-ol-plural,tokpisin,Yumi gat ol liklik dok.,Yumi	gat	ol	liklik	dok.,1PL.INCL	have	PL	small	dog,We have little dogs.,,,,,Michaelis & Haspelmath (personal communication)
10009-belong-bilong-apossessive,tokpisin,Yu save rait-im nem bilong yu?,Yu	save	rait-im	nem	bilong	yu?,2SG	know.how.to	write-TR	name	POSS	2SG,Do you know how to write your name?,,,,,Michaelis & Haspelmath (personal communication)
10017-byandby-bai-future,tokpisin,Wanem taim bai yu go?,Wanem	taim	bai	yu	go?,what	time	FUT	2SG	go,When will you go?,,,,,Michaelis & Haspelmath (personal communication)
10025-stap-istap-progressive,tokpisin,Em i singsing istap.,Em	i	singsing	istap.,3SG	PM	sing	PROG,He is singing.,,,,,Michaelis & Haspelmath (personal communication)
11005-xed-xed-indefinite,tsakhur,hiǯō-xe-d,hiǯō-xe-d,what-INDEF-IV,something,,,,bisang_6_2020[318],
11017-haas-haasaas-causative,tsakhur,sak'al-aʔ-as,sak'al-aʔ-as,come.back-CAUS-INF,send back,,,,bisang_6_2020[322],
11029-swod-sod-dnecessity,tsakhur,ez-as꞊o-d,ez-as꞊o-d,plow-INF=COP-IV,is going to plough / has to plough,,,,bisang_6_2020[327],
19001-bo-bo-plural,tswana,bó-ɲ̀tʃʰé,bó-ɲ̀tʃʰé,CL2a-ostrich,ostriches,,,,,Creissels (personal communication)
19002-ini--locative,tswana,nʊ̀ké-ŋ̀,nʊ̀ké-ŋ̀,river-LOC,at the river,,,,,Creissels (personal communication)
19003---locative,tswana,χʊ́-bó-ɲ̀tʃʰé,χʊ́-bó-ɲ̀tʃʰé,LOC-CL2a-ostrich,on/at the ostriches,,,,,Creissels (personal communication)
19004-a-a-locative,tswana,kɩ̀-tɬàà-jà χá-m̀pʰɔ́ kámʊ̀ːsɔ́.,kɩ̀-tɬàà-jà	χá-m̀pʰɔ́	kámʊ̀ːsɔ́.,S.1SG-FUT-go:CJ	CL17:GEN-(CL1)Mpho	tomorrow,I will go to Mpho's place tomorrow.,,,,bisang_16_2020[775],
19005-fa-fa-locative,tswana,kɩ̀-tswà  (kó)  χʊ́-màlʊ̂ːmɛ̀.,kɩ̀-tswà	(kó)	χʊ́-màlʊ̂ːmɛ̀.,S.1SG-come_from:PRS:CJ	LOC	LOC-(CL1.)uncle:1SG,I am coming from my uncle's.,,,,bisang_16_2020[775],
19006-moragomra-moragomra-locative,tswana,mʊ̀ráχʊ̀ χá-sɩ́-tɬʰárɩ̀,mʊ̀ráχʊ̀	χá-sɩ́-tɬʰárɩ̀,behind	CL17:GEN-CLT-tree,behind the tree,,,,,Creissels (personal communication)
19007-ngwe-ngwe-other,tswana,bà-sádì bá bà-ŋwɩ́,bà-sádì	bá	bà-ŋwɩ́,CL2-woman	CL2.LK	CL2-other,the other women,,,,,Creissels (personal communication)
19008-ngwe-ngwe-some,tswana,mʊ̀-sádí mʊ́-ŋwɩ̀,mʊ̀-sádí	mʊ́-ŋwɩ̀,CL1-woman	CL1-one,one/some woman,,,,,Creissels (personal communication)
19009-nga-ka-instrumental,tswana,sɩ́χ-á bʊ̀-rɔ́tʰɔ̀ ká tʰìpá.,sɩ́χ-á	bʊ̀-rɔ́tʰɔ̀	ká	tʰìpá.,cut-FV	CL14-bread	with	knife,Cut the bread with the knife!,,,,,Creissels (personal communication)
19010-k-k-agentcase,tswana,lɩ̀-káú lɩ́-bɩ̀dítswè kɩ́ má-pòdîːsì.,lɩ̀-káú	lɩ́-bɩ̀dítswè	kɩ́	má-pòdîːsì.,CL5-boy	S.CL5-hit:PASS:PRF:CJ	by	CL6-policeman,"The boy was hit by the policemen. lit. The boy was hit, it is the policemen.",,,,bisang_16_2020[777],
19011-fasal-fasal-ablativetemporal,tswana,fá ɩ́-sà-lɩ́ pʰútʰɛ̀χɔ̀ é-lé χà-á-rɔ̀bálɩ́ sɩ́-ǹːtɬɛ̀.,fá	ɩ́-sà-lɩ́	pʰútʰɛ̀χɔ̀	é-lé	χà-á-rɔ̀bálɩ́	sɩ́-ǹːtɬɛ̀.,if	S.CL9-PERS-be	(CL9.)meeting	CL9:DEM-DIST	NEG-S.CL1-sleep:PRS:CJ	CL7-good,Since that meeting he does not sleep properly.,,,,bisang_16_2020[778],
19012-fal-fal-concerncase,tswana,fá !ɩ́-lɩ́ ǹná χà-kɩ́-ítsɩ́ !sɩ̂ː-pɛ̀.,fá	!ɩ́-lɩ́	ǹná	χà-kɩ́-ítsɩ́	!sɩ̂ː-pɛ̀.,if	S.CL9-be	1SG:PRO	NEG-S.1SG-know:PRS:CJ	CL7-nothing,"Personally (lit. if it's me), I don't know anything.",,,,bisang_16_2020[778],
19013-fas-fas-except,tswana,"bà-símànɩ́ !b-ótɬʰé bá-nà lɩ́-báɩ̀sɩ́kɩ̀ːlɩ́, fá !ɩ́-sɩ́ ǹːná.","bà-símànɩ́	!b-ótɬʰé	bá-nà	lɩ́-báɩ̀sɩ́kɩ̀ːlɩ́,	fá	!ɩ́-sɩ́	ǹːná.",CL2-boy	CL2-all	S.CL2-be	with-(CL9.)bicycle	if	S.CL9-not_to_be	PRO:1SG,"All the boys have a bicycle, except me (lit. if it's not me).",,,,bisang_16_2020[778],
19014-s-s-replacive,tswana,"bítsá m̀pʰɔ́, ɩ́-sɩ̀-ŋ́ !kîːtsɔ̀!","bítsá	m̀pʰɔ́,	ɩ́-sɩ̀-ŋ́	!kîːtsɔ̀!",call.IMP	(CL1.)Mpho	S.CL9-not_to_be-REL	(CL1.)Kitso,"Call Mpho, not Kitso!",,,,bisang_16_2020[779],
19015-gosimololasimlla-gosimololasimlla-ablativespatial,tswana,χʊ̀-símʊ́lʊ́là ká qʰwèdí já-pʰàlánɩ́ χʊ́-fìtɬʰà ká sɩ̀dímʊ́ŋ̀tʰʊ́lé,χʊ̀-símʊ́lʊ́là	ká	qʰwèdí	já-pʰàlánɩ́	χʊ́-fìtɬʰà	ká	sɩ̀dímʊ́ŋ̀tʰʊ́lé,INF-begin	with	month	CL9:GEN-October	INF-arrive	with	December,from October to December,,,,,Creissels (personal communication)
19016-gotlogata-gotlogata-ablativespatial,tswana,χʊ̀-tɬʊ̀χà mʊ̀-tɬʰé-ŋ̀ óʊ́,χʊ̀-tɬʊ̀χà	mʊ̀-tɬʰé-ŋ̀	óʊ́,INF-depart	CL3-moment-LOC	CL3:DEM,from that time,,,,,Creissels (personal communication)
19017-gotswatswa-gotswatswa-ablativespatial,tswana,χʊ̀-tswà fá,χʊ̀-tswà	fá,INF-go_out	here,from here,,,,,Creissels (personal communication)
19018-goyakajaka-goyakajaka-accordcaseconjunction,tswana,χʊ̀-jà ká dí-ǹtlʰá tsé,χʊ̀-jà	ká	dí-ǹtlʰá	tsé,INF-go	with	CL10-principle	CL10:DEM,according to these principles,,,,,Creissels (personal communication)
19019-jo-jo-linker,tswana,mʊ̀-sádì jó mʊ̀-léèlé,mʊ̀-sádì	jó	mʊ̀-léèlé,CL1-woman:CSTR	CL1:LK	CL1-tall,tall woman,,,,bisang_16_2020[782],
19020-l-l-linker,tswana,bà-sádí !bá-lɩ́ bá-bèdí,bà-sádí	!bá-lɩ́	bá-bèdí,CL2-woman	S.CL2-be:CIRC	CL2-two,two women;  lit. women they-being two,,,,bisang_16_2020[782],
19021-baa-aa-linker,tswana,b-àná b-áχà-kítsɔ́,b-àná	b-áχà-kítsɔ́,CL2-child	CL2-GEN-Kitso,Kitso's children,,,,bisang_16_2020[783],
19022-nga-ka-epossibility,tswana,kɩ̀-ká-χʊ̀-tʰʊ̂ːs-à.,kɩ̀-ká-χʊ̀-tʰʊ̂ːs-à.,S.1SG-POT-O.2SG-help-FV,I can help you.,,,,,Creissels (personal communication)
19023-aa-aa-durative,tswana,m̀-hɛ̀rɔ̀ ʊ́-áχà ʊ́-tɬʰʊ́χà,m̀-hɛ̀rɔ̀	ʊ́-áχà	ʊ́-tɬʰʊ́χà,CL3-weed	S.CL3-build:PRS:CJ	S.CL3-grow:CIRC:PRS,Weed doesn't stop growing.,,,,bisang_16_2020[786],
